AUGBL,AUGCP,AUGDT,BDIF2,BDIFF,BELNR,BSCHL,BUKRS,BUZEI,DMBTR,FCSL,FDTAG,FDWBT,FKONT,FWBAS,FWZUZ,GBETR,GJAHR,HWBAS,HWZUZ,KOART,KOKRS,KURSR,KZBTR,LWBTR,LWSTS,MANDT,MWSTS,PSWBT,PSWSL,QSSHB,RFCCUR,SHKZG,TXBFW,TXBHW,TXDAT_FROM,TXGRP,VALUT,VORGN,WMWST,WRBTR,ZUONR
1500000326,06/01/2026,06/01/2026,0.00,0.00,1500000326,25,US00,002,510.84,510.84,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,510.84,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,510.84,
,00/00/0000,00/00/0000,0.00,0.00,1500000327,50,US00,001,792.28,792.28,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,792.28,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,792.28,20260601
1500000327,06/01/2026,06/01/2026,0.00,0.00,1500000327,25,US00,002,792.28,792.28,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,792.28,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,792.28,
,00/00/0000,00/00/0000,0.00,0.00,1500000328,50,US00,001,"3,148.20","3,148.20",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"3,148.20",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"3,148.20",20260601
1500000328,06/01/2026,06/01/2026,0.00,0.00,1500000328,25,US00,002,"3,148.20","3,148.20",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"3,148.20",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"3,148.20",
,00/00/0000,00/00/0000,0.00,0.00,1500000329,50,US00,001,"1,510.90","1,510.90",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,510.90",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"1,510.90",20260601
1500000329,06/01/2026,06/01/2026,0.00,0.00,1500000329,25,US00,002,"1,510.90","1,510.90",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,510.90",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"1,510.90",
,00/00/0000,00/00/0000,0.00,0.00,1500000330,50,US00,001,"2,562.20","2,562.20",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,562.20",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"2,562.20",20260601
1500000330,06/01/2026,06/01/2026,0.00,0.00,1500000330,25,US00,002,"2,562.20","2,562.20",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,562.20",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"2,562.20",
,00/00/0000,00/00/0000,0.00,0.00,1500000331,50,US00,001,"2,342.95","2,342.95",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,342.95",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"2,342.95",20260601
1500000331,06/01/2026,06/01/2026,0.00,0.00,1500000331,25,US00,002,"2,342.95","2,342.95",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,342.95",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"2,342.95",
,00/00/0000,00/00/0000,0.00,0.00,1500000332,50,US00,001,879.55,879.55,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,879.55,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,879.55,20260601
1500000332,06/01/2026,06/01/2026,0.00,0.00,1500000332,25,US00,002,879.55,879.55,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,879.55,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,879.55,
,00/00/0000,00/00/0000,0.00,0.00,1500000333,50,US00,001,"2,745.60","2,745.60",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,745.60",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"2,745.60",20260601
1500000333,06/01/2026,06/01/2026,0.00,0.00,1500000333,25,US00,002,"2,745.60","2,745.60",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,745.60",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"2,745.60",
,00/00/0000,00/00/0000,0.00,0.00,1500000334,50,US00,001,"5,121.48","5,121.48",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"5,121.48",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"5,121.48",20260601
1500000334,06/01/2026,06/01/2026,0.00,0.00,1500000334,25,US00,002,"5,121.48","5,121.48",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"5,121.48",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"5,121.48",
,00/00/0000,00/00/0000,0.00,0.00,1500000335,50,US00,001,"2,439.80","2,439.80",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,439.80",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"2,439.80",20260601
1500000335,06/01/2026,06/01/2026,0.00,0.00,1500000335,25,US00,002,"2,439.80","2,439.80",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,439.80",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"2,439.80",
,00/00/0000,00/00/0000,0.00,0.00,1500000336,50,US00,001,"2,446.40","2,446.40",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,446.40",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"2,446.40",20260601
1500000336,06/01/2026,06/01/2026,0.00,0.00,1500000336,25,US00,002,"2,446.40","2,446.40",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,446.40",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"2,446.40",
,00/00/0000,00/00/0000,0.00,0.00,1500000337,50,US00,001,"1,178.25","1,178.25",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,178.25",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"1,178.25",20260601
1500000337,06/01/2026,06/01/2026,0.00,0.00,1500000337,25,US00,002,"1,178.25","1,178.25",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,178.25",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"1,178.25",
,00/00/0000,00/00/0000,0.00,0.00,1500000338,50,US00,001,856.38,856.38,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,856.38,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,856.38,20260601
1500000338,06/01/2026,06/01/2026,0.00,0.00,1500000338,25,US00,002,856.38,856.38,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,856.38,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,856.38,
,00/00/0000,00/00/0000,0.00,0.00,1500000339,50,US00,001,631.68,631.68,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,631.68,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,631.68,20260601
1500000339,06/01/2026,06/01/2026,0.00,0.00,1500000339,25,US00,002,631.68,631.68,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,631.68,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,631.68,
,00/00/0000,00/00/0000,0.00,0.00,1500000340,50,US00,001,"1,815.00","1,815.00",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,815.00",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"1,815.00",20260601
1500000340,06/01/2026,06/01/2026,0.00,0.00,1500000340,25,US00,002,"1,815.00","1,815.00",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,815.00",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"1,815.00",
,00/00/0000,00/00/0000,0.00,0.00,1500000341,50,US00,001,874.65,874.65,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,874.65,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,874.65,20260601
1500000341,06/01/2026,06/01/2026,0.00,0.00,1500000341,25,US00,002,874.65,874.65,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,874.65,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,874.65,
,00/00/0000,00/00/0000,0.00,0.00,1500000342,50,US00,001,"1,629.05","1,629.05",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,629.05",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"1,629.05",20260601
1500000342,06/01/2026,06/01/2026,0.00,0.00,1500000342,25,US00,002,"1,629.05","1,629.05",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,629.05",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"1,629.05",
,00/00/0000,00/00/0000,0.00,0.00,1500000343,50,US00,001,"1,376.34","1,376.34",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,376.34",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"1,376.34",20260601
1500000343,06/01/2026,06/01/2026,0.00,0.00,1500000343,25,US00,002,"1,376.34","1,376.34",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,376.34",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"1,376.34",
,00/00/0000,00/00/0000,0.00,0.00,1500000344,50,US00,001,"2,826.06","2,826.06",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,826.06",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"2,826.06",20260601
1500000344,06/01/2026,06/01/2026,0.00,0.00,1500000344,25,US00,002,"2,826.06","2,826.06",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,826.06",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"2,826.06",
,00/00/0000,00/00/0000,0.00,0.00,1500000345,50,US00,001,956.80,956.80,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,956.80,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,956.80,20260601
1500000345,06/01/2026,06/01/2026,0.00,0.00,1500000345,25,US00,002,956.80,956.80,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,956.80,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,956.80,
,00/00/0000,00/00/0000,0.00,0.00,1500000346,50,US00,001,"5,202.03","5,202.03",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"5,202.03",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"5,202.03",20260601
1500000346,06/01/2026,06/01/2026,0.00,0.00,1500000346,25,US00,002,"5,202.03","5,202.03",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"5,202.03",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"5,202.03",
,00/00/0000,00/00/0000,0.00,0.00,1500000347,50,US00,001,"3,179.00","3,179.00",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"3,179.00",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"3,179.00",20260601
1500000347,06/01/2026,06/01/2026,0.00,0.00,1500000347,25,US00,002,"3,179.00","3,179.00",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"3,179.00",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"3,179.00",
,00/00/0000,00/00/0000,0.00,0.00,1500000348,50,US00,001,"2,094.73","2,094.73",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,094.73",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"2,094.73",20260601
1500000348,06/01/2026,06/01/2026,0.00,0.00,1500000348,25,US00,002,"2,094.73","2,094.73",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,094.73",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"2,094.73",
,00/00/0000,00/00/0000,0.00,0.00,1500000349,50,US00,001,875.82,875.82,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,875.82,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,875.82,20260601
1500000349,06/01/2026,06/01/2026,0.00,0.00,1500000349,25,US00,002,875.82,875.82,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,875.82,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,875.82,
,00/00/0000,00/00/0000,0.00,0.00,1500000350,50,US00,001,"2,064.60","2,064.60",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,064.60",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"2,064.60",20260601
1500000350,06/01/2026,06/01/2026,0.00,0.00,1500000350,25,US00,002,"2,064.60","2,064.60",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,064.60",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"2,064.60",
,00/00/0000,00/00/0000,0.00,0.00,1500000351,50,US00,001,554.40,554.40,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,554.40,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,554.40,20260601
1500000351,06/01/2026,06/01/2026,0.00,0.00,1500000351,25,US00,002,554.40,554.40,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,554.40,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,554.40,
,00/00/0000,00/00/0000,0.00,0.00,1500000352,50,US00,001,604.26,604.26,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,604.26,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,604.26,20260601
1500000352,06/01/2026,06/01/2026,0.00,0.00,1500000352,25,US00,002,604.26,604.26,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,604.26,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,604.26,
,00/00/0000,00/00/0000,0.00,0.00,1500000353,50,US00,001,730.51,730.51,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,730.51,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,730.51,20260601
1500000353,06/01/2026,06/01/2026,0.00,0.00,1500000353,25,US00,002,730.51,730.51,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,730.51,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,730.51,
,00/00/0000,00/00/0000,0.00,0.00,1500000354,50,US00,001,"6,760.08","6,760.08",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"6,760.08",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"6,760.08",20260601
1500000354,06/01/2026,06/01/2026,0.00,0.00,1500000354,25,US00,002,"6,760.08","6,760.08",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"6,760.08",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"6,760.08",
,00/00/0000,00/00/0000,0.00,0.00,1500000355,50,US00,001,"2,688.00","2,688.00",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,688.00",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"2,688.00",20260601
1500000355,06/01/2026,06/01/2026,0.00,0.00,1500000355,25,US00,002,"2,688.00","2,688.00",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,688.00",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"2,688.00",
,00/00/0000,00/00/0000,0.00,0.00,1500000356,50,US00,001,904.86,904.86,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,904.86,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,904.86,20260601
1500000356,06/01/2026,06/01/2026,0.00,0.00,1500000356,25,US00,002,904.86,904.86,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,904.86,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,904.86,
,00/00/0000,00/00/0000,0.00,0.00,1500000357,50,US00,001,551.04,551.04,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,551.04,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,551.04,20260601
1500000357,06/01/2026,06/01/2026,0.00,0.00,1500000357,25,US00,002,551.04,551.04,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,551.04,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,551.04,
,00/00/0000,00/00/0000,0.00,0.00,1500000358,50,US00,001,"3,299.52","3,299.52",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"3,299.52",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"3,299.52",20260601
1500000358,06/01/2026,06/01/2026,0.00,0.00,1500000358,25,US00,002,"3,299.52","3,299.52",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"3,299.52",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"3,299.52",
,00/00/0000,00/00/0000,0.00,0.00,1500000359,50,US00,001,656.60,656.60,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,656.60,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,656.60,20260601
1500000359,06/01/2026,06/01/2026,0.00,0.00,1500000359,25,US00,002,656.60,656.60,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,656.60,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,656.60,
,00/00/0000,00/00/0000,0.00,0.00,1500000360,50,US00,001,"1,769.25","1,769.25",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,769.25",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"1,769.25",20260601
1500000360,06/01/2026,06/01/2026,0.00,0.00,1500000360,25,US00,002,"1,769.25","1,769.25",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,769.25",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"1,769.25",
,00/00/0000,00/00/0000,0.00,0.00,1500000361,50,US00,001,637.28,637.28,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,637.28,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,637.28,20260601
1500000361,06/01/2026,06/01/2026,0.00,0.00,1500000361,25,US00,002,637.28,637.28,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,637.28,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,637.28,
,00/00/0000,00/00/0000,0.00,0.00,1500000362,50,US00,001,"2,551.50","2,551.50",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,551.50",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"2,551.50",20260601
1500000362,06/01/2026,06/01/2026,0.00,0.00,1500000362,25,US00,002,"2,551.50","2,551.50",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,551.50",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"2,551.50",
,00/00/0000,00/00/0000,0.00,0.00,1500000363,50,US00,001,"2,604.00","2,604.00",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,604.00",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"2,604.00",20260601
1500000363,06/01/2026,06/01/2026,0.00,0.00,1500000363,25,US00,002,"2,604.00","2,604.00",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,604.00",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"2,604.00",
,00/00/0000,00/00/0000,0.00,0.00,1500000364,50,US00,001,873.81,873.81,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,873.81,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,873.81,20260601
1500000364,06/01/2026,06/01/2026,0.00,0.00,1500000364,25,US00,002,873.81,873.81,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,873.81,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,873.81,
,00/00/0000,00/00/0000,0.00,0.00,1500000365,50,US00,001,697.00,697.00,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,697.00,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,697.00,20260601
1500000365,06/01/2026,06/01/2026,0.00,0.00,1500000365,25,US00,002,697.00,697.00,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,697.00,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,697.00,
