case_id,field,planned_step_id,raw_value,reason,synthetic_value,table
C014,USERNAME,C014_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C015,UDATE,C015_A1,06/01/2026,synthetic_timestamp_projection,06/02/2026,CDHDR
C015,UTIME,C015_A1,18:54:03,synthetic_timestamp_projection,14:51:47,CDHDR
C015,USERNAME,C015_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C015,UDATE,C015_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C015,UTIME,C015_A2,18:54:45,synthetic_timestamp_projection,08:12:00,CDHDR
C015,USERNAME,C015_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C016,UDATE,C016_A1,06/01/2026,synthetic_timestamp_projection,06/02/2026,CDHDR
C016,UTIME,C016_A1,18:55:03,synthetic_timestamp_projection,15:29:48,CDHDR
C016,USERNAME,C016_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C016,UDATE,C016_A2,06/01/2026,synthetic_timestamp_projection,06/02/2026,CDHDR
C016,UTIME,C016_A2,18:55:46,synthetic_timestamp_projection,16:17:48,CDHDR
C016,USERNAME,C016_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C017,UDATE,C017_A1,06/01/2026,synthetic_timestamp_projection,06/02/2026,CDHDR
C017,UTIME,C017_A1,18:56:06,synthetic_timestamp_projection,15:49:18,CDHDR
C017,USERNAME,C017_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C017,UDATE,C017_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C017,UTIME,C017_A2,18:56:52,synthetic_timestamp_projection,08:26:00,CDHDR
C017,USERNAME,C017_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C018,UDATE,C018_A1,06/01/2026,synthetic_timestamp_projection,06/02/2026,CDHDR
C018,UTIME,C018_A1,18:57:12,synthetic_timestamp_projection,16:07:18,CDHDR
C018,USERNAME,C018_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C018,UDATE,C018_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C018,UTIME,C018_A2,18:57:57,synthetic_timestamp_projection,08:39:00,CDHDR
C018,USERNAME,C018_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C019,UDATE,C019_A1,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C019,UTIME,C019_A1,18:58:17,synthetic_timestamp_projection,08:11:00,CDHDR
C019,USERNAME,C019_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C019,UDATE,C019_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C019,UTIME,C019_A2,18:59:02,synthetic_timestamp_projection,09:15:00,CDHDR
C019,USERNAME,C019_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C020,UDATE,C020_A1,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C020,UTIME,C020_A1,18:59:22,synthetic_timestamp_projection,08:25:00,CDHDR
C020,USERNAME,C020_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C020,UDATE,C020_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C020,UTIME,C020_A2,19:00:08,synthetic_timestamp_projection,11:36:00,CDHDR
C020,USERNAME,C020_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C021,UDATE,C021_A1,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C021,UTIME,C021_A1,19:00:30,synthetic_timestamp_projection,08:54:54,CDHDR
C021,USERNAME,C021_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C021,UDATE,C021_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C021,UTIME,C021_A2,19:01:13,synthetic_timestamp_projection,10:55:54,CDHDR
C021,USERNAME,C021_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C022,UDATE,C022_A1,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C022,UTIME,C022_A1,19:01:34,synthetic_timestamp_projection,09:09:55,CDHDR
C022,USERNAME,C022_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C022,UDATE,C022_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C022,UTIME,C022_A2,19:02:17,synthetic_timestamp_projection,12:32:00,CDHDR
C022,USERNAME,C022_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C023,UDATE,C023_A1,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C023,UTIME,C023_A1,19:02:37,synthetic_timestamp_projection,09:55:18,CDHDR
C023,USERNAME,C023_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C023,UDATE,C023_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C023,UTIME,C023_A2,19:03:19,synthetic_timestamp_projection,11:08:54,CDHDR
C023,USERNAME,C023_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C024,UDATE,C024_A1,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C024,UTIME,C024_A1,19:03:40,synthetic_timestamp_projection,10:32:20,CDHDR
C024,USERNAME,C024_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C024,UDATE,C024_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C024,UTIME,C024_A2,19:04:25,synthetic_timestamp_projection,13:35:20,CDHDR
C024,USERNAME,C024_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C025,UDATE,C025_A1,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C025,UTIME,C025_A1,19:04:45,synthetic_timestamp_projection,11:30:48,CDHDR
C025,USERNAME,C025_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C025,UDATE,C025_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C025,UTIME,C025_A2,19:05:27,synthetic_timestamp_projection,13:57:48,CDHDR
C025,USERNAME,C025_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C026,UDATE,C026_A1,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C026,UTIME,C026_A1,19:05:47,synthetic_timestamp_projection,13:13:00,CDHDR
C026,USERNAME,C026_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C026,UDATE,C026_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C026,UTIME,C026_A2,19:06:29,synthetic_timestamp_projection,14:23:00,CDHDR
C026,USERNAME,C026_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C027,UDATE,C027_A1,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C027,UTIME,C027_A1,19:06:49,synthetic_timestamp_projection,13:59:05,CDHDR
C027,USERNAME,C027_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C027,UDATE,C027_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C027,UTIME,C027_A2,19:07:34,synthetic_timestamp_projection,15:43:05,CDHDR
C027,USERNAME,C027_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C028,UDATE,C028_A1,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C028,UTIME,C028_A1,19:07:54,synthetic_timestamp_projection,14:53:05,CDHDR
C028,USERNAME,C028_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C092,UDATE,C092_R1,06/01/2026,synthetic_timestamp_projection,07/01/2026,CDHDR
C092,UTIME,C092_R1,18:59:16,synthetic_timestamp_projection,09:34:00,CDHDR
C092,USERNAME,C092_R1,LEARN-803,synthetic_timestamp_projection,accounts_payable_clerk_mi00,CDHDR
C014,UDATE,C014_A2,06/01/2026,synthetic_timestamp_projection,06/02/2026,CDHDR
C014,UTIME,C014_A2,18:53:44,synthetic_timestamp_projection,17:16:09,CDHDR
C014,USERNAME,C014_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C015,UDATE,C015_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C015,UTIME,C015_A2,18:54:45,synthetic_timestamp_projection,08:12:00,CDHDR
C015,USERNAME,C015_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C016,UDATE,C016_A2,06/01/2026,synthetic_timestamp_projection,06/02/2026,CDHDR
C016,UTIME,C016_A2,18:55:46,synthetic_timestamp_projection,16:17:48,CDHDR
C016,USERNAME,C016_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C017,UDATE,C017_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C017,UTIME,C017_A2,18:56:52,synthetic_timestamp_projection,08:26:00,CDHDR
C017,USERNAME,C017_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C018,UDATE,C018_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C018,UTIME,C018_A2,18:57:57,synthetic_timestamp_projection,08:39:00,CDHDR
C018,USERNAME,C018_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C019,UDATE,C019_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C019,UTIME,C019_A2,18:59:02,synthetic_timestamp_projection,09:15:00,CDHDR
C019,USERNAME,C019_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C020,UDATE,C020_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C020,UTIME,C020_A2,19:00:07,synthetic_timestamp_projection,11:36:00,CDHDR
C020,USERNAME,C020_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C021,UDATE,C021_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C021,UTIME,C021_A2,19:01:13,synthetic_timestamp_projection,10:55:54,CDHDR
C021,USERNAME,C021_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C022,UDATE,C022_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C022,UTIME,C022_A2,19:02:17,synthetic_timestamp_projection,12:32:00,CDHDR
C022,USERNAME,C022_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C023,UDATE,C023_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C023,UTIME,C023_A2,19:03:19,synthetic_timestamp_projection,11:08:54,CDHDR
C023,USERNAME,C023_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C024,UDATE,C024_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C024,UTIME,C024_A2,19:04:25,synthetic_timestamp_projection,13:35:20,CDHDR
C024,USERNAME,C024_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C025,UDATE,C025_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C025,UTIME,C025_A2,19:05:27,synthetic_timestamp_projection,13:57:48,CDHDR
C025,USERNAME,C025_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C026,UDATE,C026_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C026,UTIME,C026_A2,19:06:29,synthetic_timestamp_projection,14:23:00,CDHDR
C026,USERNAME,C026_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C027,UDATE,C027_A2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C027,UTIME,C027_A2,19:07:34,synthetic_timestamp_projection,15:43:05,CDHDR
C027,USERNAME,C027_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C023,UDATE,C023_F1,06/01/2026,synthetic_timestamp_projection,06/22/2026,CDHDR
C023,UTIME,C023_F1,19:07:31,synthetic_timestamp_projection,09:43:00,CDHDR
C023,USERNAME,C023_F1,LEARN-804,synthetic_timestamp_projection,chief_accountant_US,CDHDR
C029,UDATE,C029_A1,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C029,UTIME,C029_A1,19:08:55,synthetic_timestamp_projection,15:50:31,CDHDR
C029,USERNAME,C029_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C028,UDATE,C028_B2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C028,UTIME,C028_B2,19:08:56,synthetic_timestamp_projection,16:03:05,CDHDR
C028,USERNAME,C028_B2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C029,UDATE,C029_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C029,UTIME,C029_A2,19:09:40,synthetic_timestamp_projection,08:13:00,CDHDR
C029,USERNAME,C029_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C030,UDATE,C030_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C030,UTIME,C030_A1,19:10:00,synthetic_timestamp_projection,08:19:00,CDHDR
C030,USERNAME,C030_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C030,UDATE,C030_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C030,UTIME,C030_A2,19:10:43,synthetic_timestamp_projection,09:36:00,CDHDR
C030,USERNAME,C030_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C031,UDATE,C031_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C031,UTIME,C031_A1,19:11:03,synthetic_timestamp_projection,08:34:00,CDHDR
C031,USERNAME,C031_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C031,UDATE,C031_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C031,UTIME,C031_A2,19:11:46,synthetic_timestamp_projection,11:41:00,CDHDR
C031,USERNAME,C031_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C032,UDATE,C032_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C032,UTIME,C032_A1,19:12:04,synthetic_timestamp_projection,09:35:43,CDHDR
C032,USERNAME,C032_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C032,UDATE,C032_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C032,UTIME,C032_A2,19:12:46,synthetic_timestamp_projection,11:52:00,CDHDR
C032,USERNAME,C032_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C033,UDATE,C033_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C033,UTIME,C033_A1,19:13:06,synthetic_timestamp_projection,09:49:37,CDHDR
C033,USERNAME,C033_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C033,UDATE,C033_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C033,UTIME,C033_A2,19:13:50,synthetic_timestamp_projection,12:57:00,CDHDR
C033,USERNAME,C033_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C034,UDATE,C034_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C034,UTIME,C034_A1,19:14:12,synthetic_timestamp_projection,11:04:32,CDHDR
C034,USERNAME,C034_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C034,UDATE,C034_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C034,UTIME,C034_A2,19:14:55,synthetic_timestamp_projection,13:36:32,CDHDR
C034,USERNAME,C034_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C035,UDATE,C035_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C035,UTIME,C035_A1,19:15:15,synthetic_timestamp_projection,13:26:51,CDHDR
C035,USERNAME,C035_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C035,UDATE,C035_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C035,UTIME,C035_A2,19:15:59,synthetic_timestamp_projection,14:46:51,CDHDR
C035,USERNAME,C035_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C036,UDATE,C036_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C036,UTIME,C036_A1,19:16:19,synthetic_timestamp_projection,14:03:53,CDHDR
C036,USERNAME,C036_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C036,UDATE,C036_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C036,UTIME,C036_A2,19:17:02,synthetic_timestamp_projection,15:13:53,CDHDR
C036,USERNAME,C036_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C037,UDATE,C037_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C037,UTIME,C037_A1,19:17:22,synthetic_timestamp_projection,14:22:48,CDHDR
C037,USERNAME,C037_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C037,UDATE,C037_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,CDHDR
C037,UTIME,C037_A2,19:18:05,synthetic_timestamp_projection,08:20:00,CDHDR
C037,USERNAME,C037_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C038,UDATE,C038_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C038,UTIME,C038_A1,19:18:24,synthetic_timestamp_projection,15:14:40,CDHDR
C038,USERNAME,C038_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C038,UDATE,C038_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,CDHDR
C038,UTIME,C038_A2,19:19:07,synthetic_timestamp_projection,08:13:00,CDHDR
C038,USERNAME,C038_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C039,UDATE,C039_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C039,UTIME,C039_A1,19:19:27,synthetic_timestamp_projection,15:31:40,CDHDR
C039,USERNAME,C039_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C039,UDATE,C039_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,CDHDR
C039,UTIME,C039_A2,19:20:11,synthetic_timestamp_projection,08:33:00,CDHDR
C039,USERNAME,C039_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C040,UDATE,C040_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C040,UTIME,C040_A1,19:20:29,synthetic_timestamp_projection,16:15:35,CDHDR
C040,USERNAME,C040_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C040,UDATE,C040_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,CDHDR
C040,UTIME,C040_A2,19:21:11,synthetic_timestamp_projection,08:40:00,CDHDR
C040,USERNAME,C040_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C041,UDATE,C041_A1,06/01/2026,synthetic_timestamp_projection,06/05/2026,CDHDR
C041,UTIME,C041_A1,19:21:31,synthetic_timestamp_projection,08:26:35,CDHDR
C041,USERNAME,C041_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C041,UDATE,C041_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,CDHDR
C041,UTIME,C041_A2,19:22:15,synthetic_timestamp_projection,11:30:37,CDHDR
C041,USERNAME,C041_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C042,UDATE,C042_A1,06/01/2026,synthetic_timestamp_projection,06/05/2026,CDHDR
C042,UTIME,C042_A1,19:22:35,synthetic_timestamp_projection,08:59:37,CDHDR
C042,USERNAME,C042_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C028,UDATE,C028_B2,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C028,UTIME,C028_B2,19:08:56,synthetic_timestamp_projection,16:03:05,CDHDR
C028,USERNAME,C028_B2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C029,UDATE,C029_A1,06/01/2026,synthetic_timestamp_projection,06/03/2026,CDHDR
C029,UTIME,C029_A1,19:08:56,synthetic_timestamp_projection,15:50:31,CDHDR
C029,USERNAME,C029_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C029,UDATE,C029_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C029,UTIME,C029_A2,19:09:40,synthetic_timestamp_projection,08:13:00,CDHDR
C029,USERNAME,C029_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C030,UDATE,C030_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C030,UTIME,C030_A1,19:10:00,synthetic_timestamp_projection,08:19:00,CDHDR
C030,USERNAME,C030_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C030,UDATE,C030_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C030,UTIME,C030_A2,19:10:43,synthetic_timestamp_projection,09:36:00,CDHDR
C030,USERNAME,C030_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C031,UDATE,C031_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C031,UTIME,C031_A1,19:11:03,synthetic_timestamp_projection,08:34:00,CDHDR
C031,USERNAME,C031_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C031,UDATE,C031_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C031,UTIME,C031_A2,19:11:47,synthetic_timestamp_projection,11:41:00,CDHDR
C031,USERNAME,C031_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C032,UDATE,C032_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C032,UTIME,C032_A1,19:12:04,synthetic_timestamp_projection,09:35:43,CDHDR
C032,USERNAME,C032_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C032,UDATE,C032_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C032,UTIME,C032_A2,19:12:46,synthetic_timestamp_projection,11:52:00,CDHDR
C032,USERNAME,C032_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C033,UDATE,C033_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C033,UTIME,C033_A1,19:13:06,synthetic_timestamp_projection,09:49:37,CDHDR
C033,USERNAME,C033_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C033,UDATE,C033_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C033,UTIME,C033_A2,19:13:50,synthetic_timestamp_projection,12:57:00,CDHDR
C033,USERNAME,C033_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C034,UDATE,C034_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C034,UTIME,C034_A1,19:14:12,synthetic_timestamp_projection,11:04:32,CDHDR
C034,USERNAME,C034_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C034,UDATE,C034_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C034,UTIME,C034_A2,19:14:56,synthetic_timestamp_projection,13:36:32,CDHDR
C034,USERNAME,C034_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C035,UDATE,C035_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C035,UTIME,C035_A1,19:15:15,synthetic_timestamp_projection,13:26:51,CDHDR
C035,USERNAME,C035_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C035,UDATE,C035_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C035,UTIME,C035_A2,19:15:59,synthetic_timestamp_projection,14:46:51,CDHDR
C035,USERNAME,C035_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C036,UDATE,C036_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C036,UTIME,C036_A1,19:16:19,synthetic_timestamp_projection,14:03:53,CDHDR
C036,USERNAME,C036_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C036,UDATE,C036_A2,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C036,UTIME,C036_A2,19:17:02,synthetic_timestamp_projection,15:13:53,CDHDR
C036,USERNAME,C036_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C037,UDATE,C037_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C037,UTIME,C037_A1,19:17:22,synthetic_timestamp_projection,14:22:48,CDHDR
C037,USERNAME,C037_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C037,UDATE,C037_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,CDHDR
C037,UTIME,C037_A2,19:18:05,synthetic_timestamp_projection,08:20:00,CDHDR
C037,USERNAME,C037_A2,LEARN-801,synthetic_timestamp_projection,buyer_mi00,CDHDR
C038,UDATE,C038_A1,06/01/2026,synthetic_timestamp_projection,06/04/2026,CDHDR
C038,UTIME,C038_A1,19:18:24,synthetic_timestamp_projection,15:14:40,CDHDR
C038,USERNAME,C038_A1,LEARN-800,synthetic_timestamp_projection,inventory_manager_mi00,CDHDR
C038,UDATE,C038_A2,06/01/2026,synthetic_timestamp_projection,06/05/2026,CDHDR
C038,UTIME,C038_A2,19:19:07,synthetic_timestamp_projection,08:13:00,CDHDR
