CHANGENR,CHANGE_IND,LANGU,MANDANT,OBJECTCLAS,OBJECTID,TCODE,UDATE,USERNAME,UTIME,VERSION,_DATAAGING
0000736267,I,D,204,EINKBELEG,4500000459,ME21N,06/26/2026,buyer_mi00,16:15:40,000,00/00/0000
0000736274,I,D,204,EINKBELEG,4500000460,ME21N,06/29/2026,buyer_mi00,08:09:00,000,00/00/0000
0000736277,I,D,204,EINKBELEG,4500000461,ME21N,06/29/2026,buyer_mi00,08:16:00,000,00/00/0000
0000736282,I,D,204,EINKBELEG,4500000462,ME21N,06/29/2026,buyer_mi00,08:24:00,000,00/00/0000
0000736287,I,D,204,EINKBELEG,4500000463,ME21N,06/29/2026,buyer_mi00,08:35:00,000,00/00/0000
0000736294,I,D,204,EINKBELEG,4500000464,ME21N,06/29/2026,buyer_mi00,10:38:24,000,00/00/0000
0000736301,U,D,204,ADRESSE,ME020000130412,ME21N,06/29/2026,buyer_mi00,11:08:00,000,00/00/0000
0000736303,U,D,204,ADRESSE,ME020000130413,,06/29/2026,inventory_manager_mi00,15:14:58,000,00/00/0000
0000736306,U,D,204,ADRESSE,ME020000130414,ME21N,06/29/2026,buyer_mi00,11:36:54,000,00/00/0000
0000736308,U,D,204,ADRESSE,ME020000130415,,06/29/2026,inventory_manager_mi00,15:57:12,000,00/00/0000
0000736311,U,D,204,ADRESSE,ME020000130416,ME21N,06/29/2026,buyer_mi00,13:21:00,000,00/00/0000
0000736313,U,D,204,ADRESSE,ME020000130417,,06/29/2026,inventory_manager_mi00,16:29:35,000,00/00/0000
0000736316,U,D,204,ADRESSE,ME020000130418,ME21N,06/29/2026,buyer_mi00,14:43:48,000,00/00/0000
0000736318,U,D,204,ADRESSE,ME020000130419,,06/30/2026,inventory_manager_mi00,08:17:00,000,00/00/0000
0000736321,U,D,204,ADRESSE,ME020000130420,ME21N,06/29/2026,buyer_mi00,15:28:24,000,00/00/0000
0000736323,U,D,204,ADRESSE,ME020000130421,,06/30/2026,inventory_manager_mi00,09:02:46,000,00/00/0000
0000736326,U,D,204,ADRESSE,ME020000130422,ME21N,06/30/2026,buyer_mi00,08:15:00,000,00/00/0000
0000736328,U,D,204,ADRESSE,ME020000130423,,06/30/2026,inventory_manager_mi00,09:41:20,000,00/00/0000
0000736331,U,D,204,ADRESSE,ME020000130424,ME21N,06/30/2026,buyer_mi00,08:27:00,000,00/00/0000
0000736333,U,D,204,ADRESSE,ME020000130425,,06/30/2026,inventory_manager_mi00,10:04:31,000,00/00/0000
0000736336,U,D,204,ADRESSE,ME020000130426,ME21N,06/30/2026,buyer_mi00,08:39:00,000,00/00/0000
0000736338,U,D,204,ADRESSE,ME020000130427,,06/30/2026,inventory_manager_mi00,11:27:23,000,00/00/0000
0000736341,U,D,204,ADRESSE,ME020000130428,ME21N,06/30/2026,buyer_mi00,08:50:00,000,00/00/0000
0000736343,U,D,204,ADRESSE,ME020000130429,,06/30/2026,inventory_manager_mi00,13:05:00,000,00/00/0000
0000736345,U,D,204,ADRESSE,ME020000130430,,06/30/2026,inventory_manager_mi00,14:34:16,000,00/00/0000
0000736348,U,D,204,ADRESSE,ME020000130431,ME21N,06/30/2026,buyer_mi00,11:17:46,000,00/00/0000
0000736351,U,D,204,ADRESSE,ME020000130432,ME21N,06/30/2026,buyer_mi00,11:28:46,000,00/00/0000
0000736353,U,D,204,ADRESSE,ME020000130433,,06/30/2026,inventory_manager_mi00,15:31:38,000,00/00/0000
0000736356,U,D,204,ADRESSE,ME020000130434,ME21N,06/30/2026,buyer_mi00,13:12:00,000,00/00/0000
0000736358,U,D,204,ADRESSE,ME020000130435,,06/30/2026,inventory_manager_mi00,15:59:32,000,00/00/0000
0000736361,U,D,204,ADRESSE,ME020000130436,ME21N,06/30/2026,buyer_mi00,13:24:00,000,00/00/0000
0000736363,U,D,204,ADRESSE,ME020000130437,,07/01/2026,inventory_manager_mi00,08:14:00,000,00/00/0000
0000736366,U,D,204,ADRESSE,ME020000130438,ME21N,06/30/2026,buyer_mi00,13:35:00,000,00/00/0000
0000736368,U,D,204,ADRESSE,ME020000130439,,07/01/2026,inventory_manager_mi00,08:25:00,000,00/00/0000
0000736300,U,D,204,BANF,0010000502,ME21N,06/29/2026,buyer_mi00,11:08:00,000,00/00/0000
0000736305,U,D,204,BANF,0010000503,ME21N,06/29/2026,buyer_mi00,11:36:54,000,00/00/0000
0000736310,U,D,204,BANF,0010000505,ME21N,06/29/2026,buyer_mi00,13:21:00,000,00/00/0000
0000736315,U,D,204,BANF,0010000506,ME21N,06/29/2026,buyer_mi00,14:43:48,000,00/00/0000
0000736320,U,D,204,BANF,0010000507,ME21N,06/29/2026,buyer_mi00,15:28:24,000,00/00/0000
0000736325,U,D,204,BANF,0010000508,ME21N,06/30/2026,buyer_mi00,08:15:00,000,00/00/0000
0000736302,I,D,204,BANF,0010000509,,06/29/2026,inventory_manager_mi00,15:14:58,000,00/00/0000
0000736330,U,D,204,BANF,0010000509,ME21N,06/30/2026,buyer_mi00,08:27:00,000,00/00/0000
0000736307,I,D,204,BANF,0010000510,,06/29/2026,inventory_manager_mi00,15:57:12,000,00/00/0000
0000736335,U,D,204,BANF,0010000510,ME21N,06/30/2026,buyer_mi00,08:39:00,000,00/00/0000
0000736312,I,D,204,BANF,0010000511,,06/29/2026,inventory_manager_mi00,16:29:35,000,00/00/0000
0000736340,U,D,204,BANF,0010000511,ME21N,06/30/2026,buyer_mi00,08:50:00,000,00/00/0000
0000736317,I,D,204,BANF,0010000512,,06/30/2026,inventory_manager_mi00,08:17:00,000,00/00/0000
0000736350,U,D,204,BANF,0010000512,ME21N,06/30/2026,buyer_mi00,11:28:46,000,00/00/0000
0000736322,I,D,204,BANF,0010000513,,06/30/2026,inventory_manager_mi00,09:02:46,000,00/00/0000
0000736347,U,D,204,BANF,0010000513,ME21N,06/30/2026,buyer_mi00,11:17:46,000,00/00/0000
0000736327,I,D,204,BANF,0010000514,,06/30/2026,inventory_manager_mi00,09:41:20,000,00/00/0000
0000736355,U,D,204,BANF,0010000514,ME21N,06/30/2026,buyer_mi00,13:12:00,000,00/00/0000
0000736332,I,D,204,BANF,0010000515,,06/30/2026,inventory_manager_mi00,10:04:31,000,00/00/0000
0000736360,U,D,204,BANF,0010000515,ME21N,06/30/2026,buyer_mi00,13:24:00,000,00/00/0000
0000736337,I,D,204,BANF,0010000516,,06/30/2026,inventory_manager_mi00,11:27:23,000,00/00/0000
0000736365,U,D,204,BANF,0010000516,ME21N,06/30/2026,buyer_mi00,13:35:00,000,00/00/0000
0000736342,I,D,204,BANF,0010000517,,06/30/2026,inventory_manager_mi00,13:05:00,000,00/00/0000
0000736344,I,D,204,BANF,0010000518,,06/30/2026,inventory_manager_mi00,14:34:16,000,00/00/0000
0000736352,I,D,204,BANF,0010000519,,06/30/2026,inventory_manager_mi00,15:31:38,000,00/00/0000
0000736357,I,D,204,BANF,0010000520,,06/30/2026,inventory_manager_mi00,15:59:32,000,00/00/0000
0000736362,I,D,204,BANF,0010000521,,07/01/2026,inventory_manager_mi00,08:14:00,000,00/00/0000
0000736367,I,D,204,BANF,0010000522,,07/01/2026,inventory_manager_mi00,08:25:00,000,00/00/0000
0000736299,I,D,204,EINKBELEG,4500000465,ME21N,06/29/2026,buyer_mi00,11:08:00,000,00/00/0000
0000736304,I,D,204,EINKBELEG,4500000466,ME21N,06/29/2026,buyer_mi00,11:36:54,000,00/00/0000
0000736309,I,D,204,EINKBELEG,4500000467,ME21N,06/29/2026,buyer_mi00,13:21:00,000,00/00/0000
0000736314,I,D,204,EINKBELEG,4500000468,ME21N,06/29/2026,buyer_mi00,14:43:48,000,00/00/0000
0000736319,I,D,204,EINKBELEG,4500000469,ME21N,06/29/2026,buyer_mi00,15:28:24,000,00/00/0000
0000736324,I,D,204,EINKBELEG,4500000470,ME21N,06/30/2026,buyer_mi00,08:15:00,000,00/00/0000
0000736329,I,D,204,EINKBELEG,4500000471,ME21N,06/30/2026,buyer_mi00,08:27:00,000,00/00/0000
0000736334,I,D,204,EINKBELEG,4500000472,ME21N,06/30/2026,buyer_mi00,08:39:00,000,00/00/0000
0000736339,I,D,204,EINKBELEG,4500000473,ME21N,06/30/2026,buyer_mi00,08:50:00,000,00/00/0000
0000736346,I,D,204,EINKBELEG,4500000474,ME21N,06/30/2026,buyer_mi00,11:17:46,000,00/00/0000
0000736349,I,D,204,EINKBELEG,4500000475,ME21N,06/30/2026,buyer_mi00,11:28:46,000,00/00/0000
0000736354,I,D,204,EINKBELEG,4500000476,ME21N,06/30/2026,buyer_mi00,13:12:00,000,00/00/0000
0000736359,I,D,204,EINKBELEG,4500000477,ME21N,06/30/2026,buyer_mi00,13:24:00,000,00/00/0000
0000736364,I,D,204,EINKBELEG,4500000478,ME21N,06/30/2026,buyer_mi00,13:35:00,000,00/00/0000
0000736371,U,D,204,ADRESSE,ME020000130440,ME21N,06/30/2026,buyer_mi00,16:05:16,000,00/00/0000
0000736374,U,D,204,ADRESSE,ME020000130441,ME21N,06/30/2026,buyer_mi00,16:15:16,000,00/00/0000
0000736377,U,D,204,ADRESSE,ME020000130442,ME21N,06/30/2026,buyer_mi00,16:41:38,000,00/00/0000
0000736380,U,D,204,ADRESSE,ME020000130443,ME21N,07/01/2026,buyer_mi00,08:14:00,000,00/00/0000
0000736383,U,D,204,ADRESSE,ME020000130444,ME21N,07/01/2026,buyer_mi00,09:15:00,000,00/00/0000
0000736388,U,D,204,ADRESSE,ME020000130445,ME21N,07/01/2026,buyer_mi00,11:12:00,000,00/00/0000
0000736373,U,D,204,BANF,0010000517,ME21N,06/30/2026,buyer_mi00,16:15:16,000,00/00/0000
0000736370,U,D,204,BANF,0010000518,ME21N,06/30/2026,buyer_mi00,16:05:16,000,00/00/0000
0000736376,U,D,204,BANF,0010000519,ME21N,06/30/2026,buyer_mi00,16:41:38,000,00/00/0000
0000736379,U,D,204,BANF,0010000520,ME21N,07/01/2026,buyer_mi00,08:14:00,000,00/00/0000
0000736382,U,D,204,BANF,0010000521,ME21N,07/01/2026,buyer_mi00,09:15:00,000,00/00/0000
0000736387,U,D,204,BANF,0010000522,ME21N,07/01/2026,buyer_mi00,11:12:00,000,00/00/0000
0000736369,I,D,204,EINKBELEG,4500000479,ME21N,06/30/2026,buyer_mi00,16:05:16,000,00/00/0000
0000736372,I,D,204,EINKBELEG,4500000480,ME21N,06/30/2026,buyer_mi00,16:15:16,000,00/00/0000
0000736375,I,D,204,EINKBELEG,4500000481,ME21N,06/30/2026,buyer_mi00,16:41:38,000,00/00/0000
0000736378,I,D,204,EINKBELEG,4500000482,ME21N,07/01/2026,buyer_mi00,08:14:00,000,00/00/0000
0000736381,I,D,204,EINKBELEG,4500000483,ME21N,07/01/2026,buyer_mi00,09:15:00,000,00/00/0000
0000736386,I,D,204,EINKBELEG,4500000484,ME21N,07/01/2026,buyer_mi00,11:12:00,000,00/00/0000
0000736384,U,D,204,KRED,0001003070,XK02,07/09/2026,accounts_payable_clerk_mi00,09:42:00,000,00/00/0000
0000736389,U,D,204,KRED,0001003070,XK02,07/09/2026,accounts_payable_clerk_mi00,13:11:00,000,00/00/0000
0000736391,U,D,204,KRED,0000109800,XK02,07/13/2026,chief_accountant_US,09:34:00,000,00/00/0000
0000736393,U,D,204,KRED,0001003070,XK02,07/15/2026,chief_accountant_US,11:16:00,000,00/00/0000
0000736395,U,D,204,KRED,0001003070,XK02,07/15/2026,chief_accountant_US,14:48:00,000,00/00/0000
0000735360,U,D,204,BUPA_BUP,0001003070,,06/16/2026,chief_accountant_US,09:18:00,000,00/00/0000
0000735372,U,D,204,BUPA_BUP,0001003070,,06/16/2026,chief_accountant_US,13:50:00,000,00/00/0000
0000735454,U,D,204,BUPA_BUP,0001003070,,06/22/2026,chief_accountant_US,09:43:00,000,00/00/0000
0000735466,U,D,204,BUPA_BUP,0001003070,,06/22/2026,chief_accountant_US,11:03:00,000,00/00/0000
0000735563,U,D,204,BUPA_BUP,0001003070,,06/23/2026,chief_accountant_US,10:01:00,000,00/00/0000
0000735610,U,D,204,BUPA_BUP,0001003070,,06/23/2026,chief_accountant_US,13:13:00,000,00/00/0000
0000735834,U,D,204,BUPA_BUP,0000105800,,06/29/2026,accounts_payable_clerk_mi00,09:48:00,000,00/00/0000
0000735827,U,D,204,BUPA_BUP,0001003070,,06/29/2026,accounts_payable_clerk_mi00,09:13:00,000,00/00/0000
0000735851,U,D,204,BUPA_BUP,0001003070,,06/29/2026,accounts_payable_clerk_mi00,11:10:00,000,00/00/0000
